3739,Dothan Regional Airport,Dothan,United States,DHN,KDHN,-6,America/Chicago
3740,Cape May County Airport,Wildwood,United States,WWD,KWWD,-5,America/New_York
3742,Selfridge Angb Airport,Mount Clemens,United States,MTC,KMTC,-5,America/New_York
3743,Four Corners Regional Airport,Farmington,United States,FMN,KFMN,-7,America/Denver
3744,Corpus Christi International Airport,Corpus Christi,United States,CRP,KCRP,-6,America/Chicago
3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,-5,America/New_York
3746,Naval Air Station Key West/Boca Chica Field,Key West,United States,NQX,KNQX,-5,America/New_York
3747,Chicago Midway International Airport,Chicago,United States,MDW,KMDW,-6,America/Chicago
3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,-8,America/Los_Angeles
3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,-7,America/Denver
3750,Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,-5,America/New_York
3751,Denver International Airport,Denver,United States,DEN,KDEN,-7,America/Denver
3752,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,-5,America/New_York
3753,Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,-6,America/Chicago
3754,Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,-5,America/New_York
3755,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,-7,America/Denver
3756,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD,-8,America/Los_Angeles
3757,Randolph Air Force Base,San Antonio,United States,RND,KRND,-6,America/Chicago
3758,El Centro Naf Airport,El Centro,United States,NJK,KNJK,-8,America/Los_Angeles
3759,Port Columbus International Airport,Columbus,United States,CMH,KCMH,-5,America/New_York
3760,Drake Field,Fayetteville,United States,FYV,KFYV,-6,America/Chicago
3761,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,FSI,KFSI,-6,America/Chicago
3762,Princeton Municipal Airport,Princeton,United States,PNM,KPNM,-6,America/Chicago
3763,Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO,-5,America/New_York
3764,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,-9,America/Anchorage
3766,Mineral Wells Airport,Mineral Wells,United States,MWL,KMWL,-6,America/Chicago
3767,Mc Connell Air Force Base,Wichita,United States,IAB,KIAB,-6,America/Chicago
3768,New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,NBG,KNBG,-6,America/Chicago
3769,Beaufort County Airport,Beaufort,United States,BFT,KARW,-5,America/New_York
3770,Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK,-6,America/Chicago
3771,Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,-5,America/New_York
3772,Phillips Army Air Field,Aberdeen,United States,APG,KAPG,-5,America/New_York
3773,Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,-7,America/Denver
3774,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,-9,America/Anchorage
3775,Robert Gray  Army Air Field Airport,Killeen,United States,GRK,KGRK,-6,America/Chicago
3776,Black Rock Airport,Zuni Pueblo,United States,ZUN,KZUN,-7,America/Denver
3777,Bellingham International Airport,Bellingham,United States,BLI,KBLI,-8,America/Los_Angeles
3778,Millington Regional Jetport Airport,Millington,United States,NQA,KNQA,-6,America/Chicago
3779,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,EKN,KEKN,-5,America/New_York
3780,Hartford Brainard Airport,Hartford,United States,HFD,KHFD,-5,America/New_York
3781,North Central State Airport,Smithfield,United States,SFZ,KSFZ,-5,America/New_York
3782,Mobile Regional Airport,Mobile,United States,MOB,KMOB,-6,America/Chicago
3783,Moffett Federal Airfield,Mountain View,United States,NUQ,KNUQ,-8,America/Los_Angeles
3784,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,-7,America/Denver
3785,Barking Sands Airport,Barking Sands,United States,BKH,PHBK,-10,Pacific/Honolulu
3786,Beauregard Regional Airport,Deridder,United States,DRI,KDRI,-6,America/Chicago
3787,Bradshaw Army Airfield,Bradshaw Field,United States,BSF,PHSF,-10,Pacific/Honolulu
3788,Nogales International Airport,Nogales,United States,OLS,KOLS,-7,America/Phoenix
3789,Mac Dill Air Force Base,Tampa,United States,MCF,KMCF,-5,America/New_York
3790,Scott AFB/Midamerica Airport,Belleville,United States,BLV,KBLV,-6,America/Chicago
3791,Opa-locka Executive Airport,Miami,United States,OPF,KOPF,-5,America/New_York
3792,Del Rio International Airport,Del Rio,United States,DRT,KDRT,-6,America/Chicago
3793,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,-5,America/New_York
3794,King Salmon Airport,King Salmon,United States,AKN,PAKN,-9,America/Anchorage
3795,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,MUI,KMUI,-5,America/New_York
3796,Kapalua Airport,Lahania-kapalua,United States,JHM,PHJH,-10,Pacific/Honolulu
3797,John F Kennedy International Airport,New York,United States,JFK,KJFK,-5,America/New_York
3798,Homestead ARB Airport,Homestead,United States,HST,KHST,-5,America/New_York
3799,Riverside Municipal Airport,Riverside,United States,RAL,KRAL,-8,America/Los_Angeles
3800,Sherman Army Air Field,Fort Leavenworth,United States,FLV,KFLV,-6,America/Chicago
3801,Wallops Flight Facility Airport,Wallops Island,United States,WAL,KWAL,-5,America/New_York
3802,Holloman Air Force Base,Alamogordo,United States,HMN,KHMN,-7,America/Denver
3803,Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,United States,NXX,KNXX,-5,America/New_York
3804,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,KCYS,-7,America/Denver
3805,Stockton Metropolitan Airport,Stockton,United States,SCK,KSCK,-8,America/Los_Angeles
3806,Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,-5,America/New_York
3807,Reno Tahoe International Airport,Reno,United States,RNO,KRNO,-8,America/Los_Angeles
3808,Ketchikan International Airport,Ketchikan,United States,KTN,PAKT,-9,America/Anchorage
3809,Willow Run Airport,Detroit,United States,YIP,KYIP,-5,America/New_York
3810,Vandenberg Air Force Base,Lompoc,United States,VBG,KVBG,-8,America/Los_Angeles
3811,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,KBHM,-6,America/Chicago
3812,Lakehurst Maxfield Field Airport,Lakehurst,United States,NEL,KNEL,-5,America/New_York
3814,Nellis Air Force Base,Las Vegas,United States,LSV,KLSV,-8,America/Los_Angeles
3815,March ARB Airport,Riverside,United States,RIV,KRIV,-8,America/Los_Angeles
3816,Modesto City Co-Harry Sham Field,Modesto,United States,MOD,KMOD,-8,America/Los_Angeles
3817,Sacramento International Airport,Sacramento,United States,SMF,KSMF,-8,America/Los_Angeles
3818,Waukegan National Airport,Chicago,United States,UGN,KUGN,-6,America/Chicago
3819,City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS,-7,America/Denver
3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,-5,America/New_York
3821,Griffing Sandusky Airport,Sandusky,United States,SKY,KSKY,-5,America/New_York
3822,Snohomish County (Paine Field) Airport,Everett,United States,PAE,KPAE,-8,America/Los_Angeles
3823,Mountain Home Air Force Base,Mountain Home,United States,MUO,KMUO,-7,America/Denver
3824,Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,-7,America/Denver
3825,Bradley International Airport,Windsor Locks,United States,BDL,KBDL,-5,America/New_York
3826,Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE,-6,America/Chicago
3827,Norfolk Ns (Chambers Fld) Airport,Norfolk,United States,NGU,KNGU,-5,America/New_York
3828,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,CEF,KCEF,-5,America/New_York
3829,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB,-6,America/Chicago
3830,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,-6,America/Chicago
3831,Boca Raton Airport,Boca Raton,United States,BCT,KBCT,-5,America/New_York
3832,Fairbanks International Airport,Fairbanks,United States,FAI,PAFA,-9,America/Anchorage
3833,Quantico MCAF /Turner field,Quantico,United States,NYG,KNYG,-5,America/New_York
3834,Cannon Air Force Base,Clovis,United States,CVS,KCVS,-7,America/Denver
3835,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,NGF,PHNG,-10,Pacific/Honolulu
3836,Offutt Air Force Base,Omaha,United States,OFF,KOFF,-6,America/Chicago
3837,Gulkana Airport,Gulkana,United States,GKN,PAGK,-9,America/Anchorage
3838,Watertown International Airport,Watertown,United States,ART,KART,-5,America/New_York
3839,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,-8,America/Los_Angeles
3840,Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA,-6,America/Chicago
3841,Fort Dodge Regional Airport,Fort Dodge,United States,FOD,KFOD,-6,America/Chicago
3842,Barksdale Air Force Base,Shreveport,United States,BAD,KBAD,-6,America/Chicago
3843,Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,KFOE,-6,America/Chicago
3844,Cotulla-La Salle County Airport,Cotulla,United States,COT,KCOT,-6,America/Chicago
3845,Wilmington International Airport,Wilmington,United States,ILM,KILM,-5,America/New_York
3846,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,United States,BTR,KBTR,-6,America/Chicago
3848,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,-6,America/Chicago
3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,-5,America/New_York
3850,Hobart Regional Airport,Hobart,United States,HBR,KHBR,-6,America/Chicago
3851,Lanai Airport,Lanai,United States,LNY,PHNY,-10,Pacific/Honolulu
3852,Alexandria International Airport,Alexandria,United States,AEX,KAEX,-6,America/Chicago
3853,Condron Army Air Field,White Sands,United States,WSD,KWSD,-7,America/Denver
3854,Cold Bay Airport,Cold Bay,United States,CDB,PACD,-9,America/Anchorage
3855,Tulsa International Airport,Tulsa,United States,TUL,KTUL,-6,America/Chicago
3856,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI,-9,America/Anchorage
3857,Long Island Mac Arthur Airport,Islip,United States,ISP,KISP,-5,America/New_York
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,KMSP,-6,America/Chicago
3859,New Castle Airport,Wilmington,United States,ILG,KILG,-5,America/New_York
3860,Unalaska Airport,Unalaska,United States,DUT,PADU,-9,America/Anchorage
3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,-6,America/Chicago
3862,Portland International Jetport Airport,Portland,United States,PWM,KPWM,-5,America/New_York
3863,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,-6,America/Chicago
3864,Albany International Airport,Albany,United States,ALB,KALB,-5,America/New_York
3865,Valdez Pioneer Field,Valdez,United States,VDZ,PAVD,-9,America/Anchorage
3866,Langley Air Force Base,Hampton,United States,LFI,KLFI,-5,America/New_York
3867,John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA,-8,America/Los_Angeles
3868,Columbus Air Force Base,Colombus,United States,CBM,KCBM,-6,America/Chicago
3869,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,TMB,KTMB,-5,America/New_York
3870,Oceana NAS,Oceana,United States,NTU,KNTU,-5,America/New_York
3871,Grissom Air Reserve Base,Peru,United States,GUS,KGUS,-5,America/New_York
3872,Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,-7,America/Denver
3873,Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,KVPS,-6,America/Chicago
3874,Craig Field,Selma,United States,SEM,KSEM,-6,America/Chicago
3875,Key West International Airport,Key West,United States,EYW,KEYW,-5,America/New_York
3876,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,-5,America/New_York
3877,McCarran International Airport,Las Vegas,United States,LAS,KLAS,-8,America/Los_Angeles
3878,Orlando International Airport,Orlando,United States,MCO,KMCO,-5,America/New_York
3879,Florence Regional Airport,Florence,United States,FLO,KFLO,-5,America/New_York
3880,Great Falls International Airport,Great Falls,United States,GTF,KGTF,-7,America/Denver
3881,Youngstown Warren Regional Airport,Youngstown,United States,YNG,KYNG,-5,America/New_York
3882,Ladd AAF Airfield,Fort Wainwright,United States,FBK,PAFB,-9,America/Anchorage
3883,Mc Minnville Municipal Airport,Mackminnville,United States,MMV,KMMV,-8,America/Los_Angeles
3884,Robins Air Force Base,Macon,United States,WRB,KWRB,-5,America/New_York
3885,Suvarnabhumi Airport,Bangkok,Thailand,BKK,VTBS,7,Asia/Bangkok
3886,Naha Airport,Naha,Indonesia,NAH,WAMH,8,Asia/Makassar
3889,Pongtiku Airport,Makale,Indonesia,TTR,WAWT,8,Asia/Makassar
3890,Wolter Monginsidi Airport,Kendari,Indonesia,KDI,WAWW,8,Asia/Makassar
3891,Maimun Saleh Airport,Sabang,Indonesia,SBG,WITB,7,Asia/Jakarta
3894,Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,WARA,7,Asia/Jakarta
3896,Husein Sastranegara International Airport,Bandung,Indonesia,BDO,WICC,7,Asia/Jakarta
3897,Penggung Airport,Cirebon,Indonesia,CBN,WICD,7,Asia/Jakarta
3898,Adi Sutjipto International Airport,Yogyakarta,Indonesia,JOG,WARJ,7,Asia/Jakarta
3899,Tunggul Wulung Airport,Cilacap,Indonesia,CXP,WIHL,7,Asia/Jakarta
3900,Pondok Cabe Air Base,Jakarta,Indonesia,PCB,WIHP,7,Asia/Jakarta
3901,Achmad Yani Airport,Semarang,Indonesia,SRG,WARS,7,Asia/Jakarta
3903,Hang Nadim International Airport,Batam,Indonesia,BTH,WIDD,7,Asia/Jakarta
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,WIOD,7,Asia/Jakarta
3905,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,PGK,WIPK,7,Asia/Jakarta
3906,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,WIDN,7,Asia/Jakarta
3907,Dabo Airport,Singkep,Indonesia,SIQ,WIDS,7,Asia/Jakarta
3908,Syamsudin Noor Airport,Banjarmasin,Indonesia,BDJ,WAOO,8,Asia/Makassar
3910,Iskandar Airport,Pangkalan Bun,Indonesia,PKN,WAOI,7,Asia/Jakarta
3911,Tjilik Riwut Airport,Palangkaraya,Indonesia,PKY,WAOP,7,Asia/Jakarta
3913,Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,WATC,8,Asia/Makassar
3914,Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,ENE,WATE,8,Asia/Makassar
3915,Frans Sales Lega Airport,Ruteng,Indonesia,RTG,WATG,8,Asia/Makassar
3916,El Tari Airport,Kupang,Indonesia,KOE,WATT,8,Asia/Makassar
3917,Komodo (Mutiara II) Airport,Labuhan Bajo,Indonesia,LBJ,WATO,8,Asia/Makassar
3919,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,WALL,8,Asia/Makassar
3920,Juwata Airport,Taraken,Indonesia,TRK,WALR,8,Asia/Makassar
3921,Temindung Airport,Samarinda,Indonesia,SRI,WALS,8,Asia/Makassar
3923,Selaparang Airport,Mataram,Indonesia,AMI,WADA,8,Asia/Makassar
3924,Muhammad Salahuddin Airport,Bima,Indonesia,BMU,WADB,8,Asia/Makassar
3927,Waingapu Airport,Waingapu,Indonesia,WGP,WADW,8,Asia/Makassar
3928,Juanda International Airport,Surabaya,Indonesia,SUB,WARR,7,Asia/Jakarta
3929,Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,WARQ,7,Asia/Jakarta
3930,Incheon International Airport,Seoul,South Korea,ICN,RKSI,9,Asia/Seoul
3931,Chiang Mai International Airport,Chiang Mai,Thailand,CNX,VTCC,7,Asia/Bangkok
3932,Chiang Rai International Airport,Chiang Rai,Thailand,CEI,VTCT,7,Asia/Bangkok
3933,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,VTSF,7,Asia/Bangkok
3935,Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,NAK,VTUQ,7,Asia/Bangkok
3936,Nakhon Phanom Airport,Nakhon Phanom,Thailand,KOP,VTUW,7,Asia/Bangkok
3937,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,VTUU,7,Asia/Bangkok
3938,Khon Kaen Airport,Khon Kaen,Thailand,KKC,VTUK,7,Asia/Bangkok
3939,Sukhothai Airport,Sukhothai,Thailand,THS,VTPO,7,Asia/Bangkok
3940,Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,WADD,8,Asia/Makassar
3941,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,2,Europe/Athens
3942,Chubu Centrair International Airport,Nagoya,Japan,NGO,RJGG,9,Asia/Tokyo
3943,Kobe Airport,Kobe,Japan,UKB,RJBE,9,Asia/Tokyo
3944,Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW,-8,America/Los_Angeles
3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,-8,America/Los_Angeles
3946,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,-5,America/New_York
3947,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,-5,America/New_York
3948,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,-8,America/Los_Angeles
3949,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,-8,America/Los_Angeles
3950,Daytona Beach International Airport,Daytona Beach,United States,DAB,KDAB,-5,America/New_York
3953,Riga International Airport,Riga,Latvia,RIX,EVRA,2,Europe/Riga
3955,Barysiai Airport,Barysiai,Lithuania,HLJ,EYSB,2,Europe/Vilnius
3956,Kaunas International Airport,Kaunas,Lithuania,KUN,EYKA,2,Europe/Vilnius
3958,Palanga International Airport,Palanga,Lithuania,PLQ,EYPA,2,Europe/Vilnius
3959,Vilnius International Airport,Vilnius,Lithuania,VNO,EYVI,2,Europe/Vilnius
3964,Zvartnots International Airport,Yerevan,Armenia,EVN,UDYZ,4,Asia/Yerevan
3965,Gyumri Shirak Airport,Gyumri,Armenia,LWN,UDSG,4,Asia/Yerevan
3966,Assab International Airport,Assab,Eritrea,ASA,HHSB,3,Africa/Asmera
3967,Asmara International Airport,Asmara,Eritrea,ASM,HHAS,3,Africa/Asmera
3968,Massawa International Airport,Massawa,Eritrea,MSW,HHMS,3,Africa/Asmera
3969,Yasser Arafat International Airport,Gaza,Palestine,GZA,LVGZ,2,Asia/Gaza
3971,Batumi International Airport,Batumi,Georgia,BUS,UGSB,4,Asia/Tbilisi
3972,Kopitnari Airport,Kutaisi,Georgia,KUT,UGKO,4,Asia/Tbilisi
3973,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,4,Asia/Tbilisi
3974,Mukalla International Airport,Mukalla,Yemen,RIY,OYRN,3,Asia/Aden
3975,Ta'izz International Airport,Taiz,Yemen,TAI,OYTZ,3,Asia/Aden
3976,Hodeidah International Airport,Hodeidah,Yemen,HOD,OYHD,3,Asia/Aden
3977,Aden International Airport,Aden,Yemen,ADE,OYAA,3,Asia/Aden
3978,Ataq Airport,Ataq,Yemen,AXK,OYAT,3,Asia/Aden
3979,Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,OYGD,3,Asia/Aden
3980,Sana'a International Airport,Sanaa,Yemen,SAH,OYSN,3,Asia/Aden
3982,Beihan Airport,Beihan,Yemen,BHN,OYBN,3,Asia/Aden
3984,Socotra International Airport,Socotra,Yemen,SCT,OYSQ,3,Asia/Aden
3986,Memmingen Allgau Airport,Memmingen,Germany,FMM,EDJA,1,Europe/Berlin
3988,Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,SAEZ,-3,America/Buenos_Aires
3989,Erbil International Airport,Erbil,Iraq,EBL,ORER,3,Asia/Baghdad
3990,Emerald Airport,Emerald,Australia,EMD,YEML,10,Australia/Brisbane
3991,Athen Helenikon Airport,Athens,Greece,HEW,LGAT,2,Europe/Athens
3992,Kansai International Airport,Osaka,Japan,KIX,RJBB,9,Asia/Tokyo
3994,Tagbilaran Airport,Tagbilaran,Philippines,TAG,RPVT,8,Asia/Manila
3995,Ilulissat Airport,Ilulissat,Greenland,JAV,BGJN,-3,America/Godthab
3996,Qasigiannguit Heliport,Qasigiannguit,Greenland,JCH,BGCH,-3,America/Godthab
3997,Aasiaat Airport,Aasiaat,Greenland,JEG,BGAA,-3,America/Godthab
3998,Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,LEPA,1,Europe/Madrid
3999,Darwin International Airport,Darwin,Australia,DRW,YPDN,9.5,Australia/Darwin
4000,Surat Thani Airport,Surat Thani,Thailand,URT,VTSB,7,Asia/Bangkok
4004,Talkeetna Airport,Talkeetna,United States,TKA,PATK,-9,America/Anchorage
4005,Xewkija Heliport,Gozo,Malta,GZM,LMMG,1,Europe/Malta
4006,Tweed New Haven Airport,New Haven,United States,HVN,KHVN,-5,America/New_York
4007,Asheville Regional Airport,Asheville,United States,AVL,KAVL,-5,America/New_York
4008,Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,-5,America/New_York
4009,Joe Foss Field Airport,Sioux Falls,United States,FSD,KFSD,-6,America/Chicago
4010,Ayers Rock Connellan Airport,Uluru,Australia,AYQ,YAYE,9.5,Australia/Darwin
4011,Manchester Airport,Manchester NH,United States,MHT,KMHT,-5,America/New_York
4012,Naples Municipal Airport,Naples,United States,APF,KAPF,-5,America/New_York
4013,LTS Pulau Redang Airport,Redang,Malaysia,RDN,WMPR,8,Asia/Kuala_Lumpur
4014,Louisville International Standiford Field,Louisville,United States,SDF,KSDF,-5,America/New_York
4015,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO,-5,America/New_York
4017,Blue Grass Airport,Lexington KY,United States,LEX,KLEX,-5,America/New_York
4018,Evansville Regional Airport,Evansville,United States,EVV,KEVV,-6,America/Chicago
4019,Albuquerque International Sunport Airport,Albuquerque,United States,ABQ,KABQ,-7,America/Denver
4020,Gallatin Field,Bozeman,United States,BZN,KBZN,-7,America/Denver
4021,Billings Logan International Airport,Billings,United States,BIL,KBIL,-7,America/Denver
4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,-7,America/Denver
4023,Cherry Capital Airport,Traverse City,United States,TVC,KTVC,-5,America/New_York
4024,Mundo Maya International Airport,Flores,Guatemala,FRS,MGTK,-6,America/Guatemala
4025,Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,KBHB,-5,America/New_York
4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD,-5,America/New_York
4027,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,-7,America/Denver
4028,Chicago Rockford International Airport,Rockford,United States,RFD,KRFD,-6,America/Chicago
4029,Domodedovo International Airport,Moscow,Russia,DME,UUDD,3,Europe/Moscow
4030,Sanya Phoenix International Airport,Sanya,China,SYX,ZJSY,8,Asia/Shanghai
4031,Milford Sound Airport,Milford Sound,New Zealand,MFN,NZMF,12,Pacific/Auckland
4033,Lijiang Airport,Lijiang,China,LJG,ZPLJ,8,Asia/Shanghai
4034,Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,-5,America/New_York
4037,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI,-6,America/Chicago
4038,Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT,-6,America/Chicago
4039,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO,-5,America/New_York
4040,Toledo Express Airport,Toledo,United States,TOL,KTOL,-5,America/New_York
4041,Fort Wayne International Airport,Fort Wayne,United States,FWA,KFWA,-5,America/New_York
4042,Decatur Airport,Decatur,United States,DEC,KDEC,-6,America/Chicago
4043,The Eastern Iowa Airport,Cedar Rapids,United States,CID,KCID,-6,America/Chicago
4044,La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE,-6,America/Chicago
4045,Central Wisconsin Airport,Wassau,United States,CWA,KCWA,-6,America/Chicago
4046,General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA,-6,America/Chicago
4047,Appleton International Airport,Appleton,United States,ATW,KATW,-6,America/Chicago
4048,Rochester International Airport,Rochester,United States,RST,KRST,-6,America/Chicago
4049,University of Illinois Willard Airport,Champaign,United States,CMI,KCMI,-6,America/Chicago
4050,Manhattan Regional Airport,Manhattan,United States,MHK,KMHK,-6,America/Chicago
4051,Kingscote Airport,Kingscote,Australia,KGC,YKSC,9.5,Australia/Adelaide
4052,Hervey Bay Airport,Hervey Bay,Australia,HVB,YHBA,10,Australia/Brisbane
4054,Dali Airport,Dali,China,DLU,ZPDL,8,Asia/Shanghai
4056,Mulu Airport,Mulu,Malaysia,MZV,WBMU,8,Asia/Kuala_Lumpur
4057,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,HESH,2,Africa/Cairo
4058,Venango Regional Airport,Franklin,United States,FKL,KFKL,-5,America/New_York
4059,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,3,Africa/Nairobi
4060,Seronera Airport,Seronera,Tanzania,SEU,HTSN,3,Africa/Dar_es_Salaam
4061,El Calafate Airport,El Calafate,Argentina,FTE,SAWC,-3,America/Argentina/Rio_Gallegos
4062,Armidale Airport,Armidale,Australia,ARM,YARM,10,Australia/Sydney
4063,Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,-7,America/Denver
4064,St George Municipal Airport,Saint George,United States,SGU,KSGU,-7,America/Denver
4065,David Wayne Hooks Memorial Airport,Houston,United States,DWH,KDWH,-6,America/Chicago
4066,Port O'Connor Private Airport,Port O\\'Connor,United States,S46,XS46,-6,America/Chicago
4067,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,-5,America/New_York
4069,L.F. Wade International International Airport,Bermuda,Bermuda,BDA,TXKF,-4,Atlantic/Bermuda
4071,Van Nuys Airport,Van Nuys,United States,VNY,KVNY,-8,America/Los_Angeles
4072,Quad City International Airport,Moline,United States,MLI,KMLI,-6,America/Chicago
4073,Panama City-Bay Co International Airport,Panama City,United States,PFN,KPFN,-6,America/Chicago
4074,Honiara International Airport,Honiara,Solomon Islands,HIR,AGGH,11,Pacific/Guadalcanal
4075,Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA,-10,Pacific/Tahiti
4076,Nauru International Airport,Nauru,Nauru,INU,ANYN,12,Pacific/Nauru
4077,Funafuti International Airport,Funafuti,Tuvalu,FUN,NGFU,12,Pacific/Funafuti
4078,Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,7,Asia/Krasnoyarsk
4081,Xieng Khouang Airport,Phon Savan,Laos,XKH,VLXK,7,Asia/Vientiane
4083,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,-6,America/Chicago
4084,Telluride Regional Airport,Telluride,United States,TEX,KTEX,-7,America/Denver
4085,Yinchuan Airport,Yinchuan,China,INC,ZLIC,8,Asia/Shanghai
4086,Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,VTCH,7,Asia/Bangkok
4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,-7,America/Denver
4088,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,-8,America/Los_Angeles
4089,Bishop International Airport,Flint,United States,FNT,KFNT,-5,America/New_York
4090,Francisco Bangoy International Airport,Davao,Philippines,DVO,RPMD,8,Asia/Manila
4091,Madeira Airport,Funchal,Portugal,FNC,LPMA,0,Europe/Lisbon
4092,Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,SBSN,-3,America/Belem
4093,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,7,Asia/Phnom_Penh
